날짜,원/미국달러,기준금리,dubai,총지수
2023-10-23,1355.1,3.5,90.08,113.27
2023-10-24,1353.2,3.5,87.93,113.27
2023-10-25,1343.9,3.5,89.97,113.27
2023-10-26,1347.0,3.5,87.7,113.27
2023-10-27,1357.1,3.5,89.46,113.27
2023-10-28,1357.1,3.5,89.46,113.27
2023-10-29,1357.1,3.5,89.46,113.27
2023-10-30,1352.3,3.5,86.64,113.27
2023-10-31,1352.8,3.5,85.38,113.27
2023-11-01,1349.6,3.5,85.24,112.68
2023-11-02,1356.9,3.5,87.65,112.68
2023-11-03,1343.2,3.5,85.93,112.68
2023-11-04,1343.2,3.5,85.93,112.68
2023-11-05,1343.2,3.5,85.93,112.68
2023-11-06,1325.8,3.5,86.33,112.68
2023-11-07,1303.2,3.5,83.58,112.68
2023-11-08,1306.1,3.5,82.2,112.68
2023-11-09,1305.5,3.5,82.44,112.68
2023-11-10,1309.0,3.5,83.35,112.68
2023-11-11,1309.0,3.5,83.35,112.68
2023-11-12,1309.0,3.5,83.35,112.68
2023-11-13,1316.7,3.5,83.86,112.68
2023-11-14,1322.7,3.5,83.82,112.68
2023-11-15,1325.3,3.5,83.21,112.68
2023-11-16,1302.0,3.5,81.52,112.68
2023-11-17,1303.9,3.5,83.08,112.68
2023-11-18,1303.9,3.5,83.08,112.68
2023-11-19,1303.9,3.5,83.08,112.68
2023-11-20,1294.4,3.5,83.78,112.68
2023-11-21,1292.4,3.5,83.92,112.68
2023-11-22,1287.7,3.5,83.76,112.68
2023-11-23,1295.7,3.5,83.76,112.68
2023-11-24,1298.7,3.5,81.16,112.68
2023-11-25,1298.7,3.5,81.16,112.68
2023-11-26,1298.7,3.5,81.16,112.68
2023-11-27,1302.1,3.5,80.69,112.68
2023-11-28,1304.7,3.5,82.19,112.68
2023-11-29,1294.0,3.5,83.25,112.68
2023-11-30,1289.0,3.5,81.32,112.68
2023-12-01,1290.4,3.5,79.44,112.73
2023-12-02,1290.4,3.5,79.44,112.73
2023-12-03,1290.4,3.5,79.44,112.73
2023-12-04,1303.2,3.5,78.19,112.73
2023-12-05,1301.8,3.5,77.48,112.73
2023-12-06,1311.7,3.5,75.3,112.73
2023-12-07,1312.4,3.5,75.27,112.73
2023-12-08,1322.7,3.5,76.51,112.73
2023-12-09,1322.7,3.5,76.51,112.73
2023-12-10,1322.7,3.5,76.51,112.73
2023-12-11,1307.9,3.5,76.77,112.73
2023-12-12,1318.3,3.5,74.98,112.73
2023-12-13,1315.7,3.5,74.87,112.73
2023-12-14,1316.5,3.5,76.3,112.73
2023-12-15,1295.6,3.5,76.34,112.73
2023-12-16,1295.6,3.5,76.34,112.73
2023-12-17,1295.6,3.5,76.34,112.73
2023-12-18,1294.7,3.5,76.72,112.73
2023-12-19,1298.7,3.5,77.19,112.73
2023-12-20,1304.7,3.5,77.36,112.73
2023-12-21,1300.2,3.5,77.27,112.73
2023-12-22,1303.8,3.5,77.29,112.73
2023-12-23,1303.8,3.5,77.29,112.73
2023-12-24,1303.8,3.5,77.29,112.73
2023-12-25,1303.8,3.5,77.29,112.73
2023-12-26,1300.7,3.5,80.8,112.73
2023-12-27,1296.8,3.5,79.31,112.73
2023-12-28,1294.4,3.5,76.8,112.73
2023-12-29,1289.4,3.5,76.86,112.73
2023-12-30,1289.4,3.5,76.86,112.73
2023-12-31,1289.4,3.5,76.86,112.73
2024-01-01,1289.4,3.5,76.86,113.17
2024-01-02,1289.4,3.5,75.97,113.17
2024-01-03,1299.3,3.5,78.2,113.17
2024-01-04,1308.8,3.5,77.14,113.17
2024-01-05,1310.2,3.5,78.29,113.17
2024-01-06,1310.2,3.5,78.29,113.17
2024-01-07,1310.2,3.5,78.29,113.17
2024-01-08,1313.7,3.5,76.16,113.17
2024-01-09,1314.8,3.5,77.41,113.17
2024-01-10,1312.1,3.5,77.04,113.17
2024-01-11,1320.1,3.5,77.48,113.17
2024-01-12,1316.0,3.5,77.88,113.17
2024-01-13,1316.0,3.5,77.88,113.17
2024-01-14,1316.0,3.5,77.88,113.17
2024-01-15,1314.1,3.5,77.88,113.17
2024-01-16,1319.3,3.5,77.7,113.17
2024-01-17,1329.0,3.5,77.45,113.17
2024-01-18,1343.2,3.5,77.99,113.17
2024-01-19,1342.4,3.5,77.77,113.17
2024-01-20,1342.4,3.5,77.77,113.17
2024-01-21,1342.4,3.5,77.77,113.17
2024-01-22,1336.5,3.5,78.3,113.17
2024-01-23,1334.7,3.5,78.18,113.17
2024-01-24,1336.0,3.5,79.06,113.17
2024-01-25,1339.1,3.5,81.48,113.17
2024-01-26,1335.7,3.5,82.25,113.17
2024-01-27,1335.7,3.5,82.25,113.17
2024-01-28,1335.7,3.5,82.25,113.17
2024-01-29,1336.6,3.5,81.0,113.17
2024-01-30,1336.9,3.5,81.87,113.17
2024-01-31,1330.6,3.5,79.97,113.17
2024-02-01,1333.5,3.5,78.57,113.78
2024-02-02,1332.5,3.5,77.36,113.78
2024-02-03,1332.5,3.5,77.36,113.78
2024-02-04,1332.5,3.5,77.36,113.78
2024-02-05,1325.1,3.5,78.08,113.78
2024-02-06,1334.6,3.5,78.34,113.78
2024-02-07,1329.6,3.5,78.85,113.78
2024-02-08,1325.3,3.5,80.56,113.78
2024-02-09,1325.3,3.5,80.66,113.78
2024-02-10,1325.3,3.5,80.66,113.78
2024-02-11,1325.3,3.5,80.66,113.78
2024-02-12,1325.3,3.5,80.59,113.78
2024-02-13,1327.2,3.5,81.1,113.78
2024-02-14,1328.4,3.5,80.41,113.78
2024-02-15,1336.9,3.5,81.02,113.78
2024-02-16,1333.2,3.5,81.23,113.78
2024-02-17,1333.2,3.5,81.23,113.78
2024-02-18,1333.2,3.5,81.23,113.78
2024-02-19,1333.0,3.5,81.23,113.78
2024-02-20,1333.8,3.5,80.78,113.78
2024-02-21,1337.9,3.5,81.02,113.78
2024-02-22,1335.0,3.5,82.31,113.78
2024-02-23,1331.0,3.5,80.32,113.78
2024-02-24,1331.0,3.5,80.32,113.78
2024-02-25,1331.0,3.5,80.32,113.78
2024-02-26,1329.3,3.5,81.26,113.78
2024-02-27,1331.4,3.5,82.2,113.78
2024-02-28,1331.3,3.5,81.69,113.78
2024-02-29,1334.0,3.5,81.56,113.78
2024-03-01,1334.0,3.5,83.07,113.95
2024-03-02,1334.0,3.5,83.07,113.95
2024-03-03,1334.0,3.5,83.07,113.95
2024-03-04,1334.1,3.5,82.06,113.95
2024-03-05,1330.1,3.5,81.62,113.95
2024-03-06,1333.2,3.5,82.42,113.95
2024-03-07,1335.7,3.5,82.44,113.95
2024-03-08,1329.6,3.5,81.97,113.95
2024-03-09,1329.6,3.5,81.97,113.95
2024-03-10,1329.6,3.5,81.97,113.95
2024-03-11,1323.1,3.5,82.28,113.95
2024-03-12,1314.4,3.5,82.14,113.95
2024-03-13,1311.1,3.5,83.45,113.95
2024-03-14,1312.8,3.5,83.9,113.95
2024-03-15,1316.9,3.5,83.82,113.95
2024-03-16,1316.9,3.5,83.82,113.95
2024-03-17,1316.9,3.5,83.82,113.95
2024-03-18,1328.4,3.5,84.47,113.95
2024-03-19,1333.0,3.5,84.62,113.95
2024-03-20,1338.5,3.5,84.15,113.95
2024-03-21,1338.7,3.5,85.38,113.95
2024-03-22,1326.3,3.5,84.9,113.95
2024-03-23,1326.3,3.5,84.9,113.95
2024-03-24,1326.3,3.5,84.9,113.95
2024-03-25,1336.1,3.5,86.22,113.95
2024-03-26,1340.7,3.5,85.73,113.95
2024-03-27,1338.6,3.5,85.72,113.95
2024-03-28,1345.8,3.5,87.36,113.95
2024-03-29,1346.8,3.5,87.36,113.95
2024-03-30,1346.8,3.5,87.36,113.95
2024-03-31,1346.8,3.5,87.36,113.95
2024-04-01,1347.4,3.5,87.77,114.01
2024-04-02,1347.1,3.5,89.24,114.01
2024-04-03,1353.0,3.5,89.63,114.01
2024-04-04,1349.1,3.5,90.53,114.01
2024-04-05,1346.8,3.5,90.74,114.01
2024-04-06,1346.8,3.5,90.74,114.01
2024-04-07,1346.8,3.5,90.74,114.01
2024-04-08,1351.8,3.5,90.02,114.01
2024-04-09,1353.6,3.5,89.43,114.01
2024-04-10,1353.6,3.5,90.13,114.01
2024-04-11,1354.4,3.5,89.79,114.01
2024-04-12,1363.7,3.5,90.22,114.01
2024-04-13,1363.7,3.5,90.22,114.01
2024-04-14,1363.7,3.5,90.22,114.01
2024-04-15,1371.6,3.5,89.96,114.01
2024-04-16,1383.7,3.5,89.91,114.01
2024-04-17,1395.3,3.5,88.84,114.01
2024-04-18,1386.3,3.5,88.81,114.01
2024-04-19,1375.9,3.5,88.81,114.01
2024-04-20,1375.9,3.5,88.81,114.01
2024-04-21,1375.9,3.5,88.81,114.01
2024-04-22,1385.0,3.5,88.72,114.01
2024-04-23,1380.6,3.5,87.33,114.01
2024-04-24,1377.9,3.5,86.95,114.01
2024-04-25,1370.0,3.5,87.66,114.01
2024-04-26,1376.6,3.5,88.02,114.01
2024-04-27,1376.6,3.5,88.02,114.01
2024-04-28,1376.6,3.5,88.02,114.01
2024-04-29,1375.9,3.5,86.99,114.01
2024-04-30,1378.7,3.5,86.17,114.01
2024-05-01,1378.7,3.5,83.46,114.1
2024-05-02,1378.0,3.5,83.87,114.1
2024-05-03,1378.5,3.5,83.2,114.1
2024-05-04,1378.5,3.5,83.2,114.1
2024-05-05,1378.5,3.5,83.2,114.1
2024-05-06,1378.5,3.5,83.56,114.1
2024-05-07,1365.2,3.5,83.57,114.1
2024-05-08,1357.8,3.5,84.16,114.1
2024-05-09,1364.4,3.5,84.19,114.1
2024-05-10,1367.9,3.5,83.65,114.1
2024-05-11,1367.9,3.5,83.65,114.1
2024-05-12,1367.9,3.5,83.65,114.1
2024-05-13,1367.9,3.5,84.14,114.1
2024-05-14,1370.1,3.5,83.56,114.1
2024-05-15,1370.1,3.5,83.67,114.1
2024-05-16,1369.0,3.5,83.94,114.1
2024-05-17,1349.4,3.5,84.38,114.1
2024-05-18,1349.4,3.5,84.38,114.1
2024-05-19,1349.4,3.5,84.38,114.1
2024-05-20,1355.2,3.5,84.33,114.1
2024-05-21,1356.2,3.5,84.13,114.1
2024-05-22,1364.4,3.5,83.76,114.1
2024-05-23,1363.1,3.5,83.65,114.1
2024-05-24,1364.5,3.5,83.83,114.1
2024-05-25,1364.5,3.5,83.83,114.1
2024-05-26,1364.5,3.5,83.83,114.1
2024-05-27,1370.0,3.5,83.83,114.1
2024-05-28,1365.4,3.5,84.4,114.1
2024-05-29,1359.5,3.5,83.49,114.1
2024-05-30,1364.8,3.5,82.12,114.1
2024-05-31,1376.5,3.5,81.52,114.1
2024-06-01,1376.5,3.5,81.52,113.84
2024-06-02,1376.5,3.5,81.52,113.84
2024-06-03,1381.6,3.5,79.17,113.84
2024-06-04,1377.6,3.5,78.46,113.84
2024-06-05,1373.1,3.5,78.87,113.84
2024-06-06,1373.1,3.5,80.01,113.84
2024-06-07,1371.5,3.5,79.79,113.84
2024-06-08,1371.5,3.5,79.79,113.84
2024-06-09,1371.5,3.5,79.79,113.84
2024-06-10,1366.9,3.5,81.26,113.84
2024-06-11,1377.9,3.5,81.36,113.84
2024-06-12,1377.4,3.5,81.68,113.84
2024-06-13,1377.8,3.5,81.6,113.84
2024-06-14,1371.0,3.5,81.53,113.84
2024-06-15,1371.0,3.5,81.53,113.84
2024-06-16,1371.0,3.5,81.53,113.84
2024-06-17,1377.7,3.5,82.15,113.84
2024-06-18,1380.4,3.5,82.49,113.84
2024-06-19,1380.5,3.5,82.49,113.84
2024-06-20,1380.8,3.5,82.57,113.84
2024-06-21,1383.8,3.5,82.42,113.84
2024-06-22,1383.8,3.5,82.42,113.84
2024-06-23,1383.8,3.5,82.42,113.84
2024-06-24,1389.1,3.5,85.32,113.84
2024-06-25,1389.7,3.5,84.32,113.84
2024-06-26,1386.4,3.5,84.63,113.84
2024-06-27,1390.1,3.5,85.41,113.84
2024-06-28,1389.2,3.5,85.03,113.84
2024-06-29,1389.2,3.5,85.03,113.84
2024-06-30,1389.2,3.5,85.03,113.84
2024-07-01,1382.4,3.5,86.5,114.13
2024-07-02,1380.8,3.5,85.95,114.13
2024-07-03,1387.4,3.5,87.15,114.13
2024-07-04,1389.4,3.5,87.15,114.13
2024-07-05,1381.9,3.5,86.48,114.13
2024-07-06,1381.9,3.5,86.48,114.13
2024-07-07,1381.9,3.5,86.48,114.13
2024-07-08,1379.0,3.5,86.03,114.13
2024-07-09,1379.4,3.5,85.21,114.13
2024-07-10,1383.4,3.5,85.42,114.13
2024-07-11,1385.6,3.5,85.55,114.13
2024-07-12,1380.1,3.5,85.11,114.13
2024-07-13,1380.1,3.5,85.11,114.13
2024-07-14,1380.1,3.5,85.11,114.13
2024-07-15,1376.3,3.5,85.13,114.13
2024-07-16,1381.9,3.5,84.57,114.13
2024-07-17,1386.0,3.5,85.21,114.13
2024-07-18,1381.5,3.5,85.06,114.13
2024-07-19,1379.9,3.5,84.21,114.13
2024-07-20,1379.9,3.5,84.21,114.13
2024-07-21,1379.9,3.5,84.21,114.13
2024-07-22,1386.6,3.5,84.15,114.13
2024-07-23,1388.6,3.5,83.78,114.13
2024-07-24,1385.1,3.5,79.89,114.13
2024-07-25,1385.1,3.5,80.55,114.13
2024-07-26,1385.4,3.5,79.34,114.13
2024-07-27,1385.4,3.5,79.34,114.13
2024-07-28,1385.4,3.5,79.34,114.13
2024-07-29,1385.4,3.5,77.9,114.13
2024-07-30,1382.0,3.5,77.06,114.13
2024-07-31,1384.6,3.5,80.05,114.13
2024-08-01,1380.1,3.5,78.63,114.54
2024-08-02,1365.9,3.5,76.3,114.54
2024-08-03,1365.9,3.5,76.3,114.54
2024-08-04,1365.9,3.5,76.3,114.54
2024-08-05,1372.8,3.5,75.28,114.54
2024-08-06,1360.6,3.5,75.35,114.54
2024-08-07,1372.2,3.5,76.94,114.54
2024-08-08,1376.4,3.5,77.5,114.54
2024-08-09,1377.7,3.5,77.39,114.54
2024-08-10,1377.7,3.5,77.39,114.54
2024-08-11,1377.7,3.5,77.39,114.54
2024-08-12,1369.4,3.5,79.66,114.54
2024-08-13,1367.7,3.5,78.42,114.54
2024-08-14,1370.3,3.5,77.89,114.54
2024-08-15,1370.3,3.5,78.8,114.54
2024-08-16,1361.4,3.5,78.05,114.54
2024-08-17,1361.4,3.5,78.05,114.54
2024-08-18,1361.4,3.5,78.05,114.54
2024-08-19,1360.1,3.5,77.24,114.54
2024-08-20,1337.8,3.5,77.21,114.54
2024-08-21,1332.0,3.5,76.73,114.54
2024-08-22,1332.4,3.5,77.13,114.54
2024-08-23,1335.9,3.5,77.53,114.54
2024-08-24,1335.9,3.5,77.53,114.54
2024-08-25,1335.9,3.5,77.53,114.54
2024-08-26,1340.1,3.5,79.96,114.54
2024-08-27,1323.9,3.5,77.9,114.54
2024-08-28,1330.4,3.5,77.03,114.54
2024-08-29,1334.7,3.5,78.15,114.54
2024-08-30,1335.3,3.5,76.05,114.54
2024-08-31,1335.3,3.5,76.05,114.54
2024-09-01,1335.3,3.5,76.05,114.65
2024-09-02,1334.8,3.5,76.05,114.65
2024-09-03,1338.8,3.5,73.59,114.65
2024-09-04,1341.0,3.5,73.07,114.65
2024-09-05,1342.0,3.5,73.14,114.65
2024-09-06,1335.8,3.5,72.08,114.65
2024-09-07,1335.8,3.5,72.08,114.65
2024-09-08,1335.8,3.5,72.08,114.65
2024-09-09,1330.4,3.5,72.68,114.65
2024-09-10,1339.5,3.5,70.89,114.65
2024-09-11,1344.3,3.5,71.92,114.65
2024-09-12,1340.3,3.5,72.66,114.65
2024-09-13,1339.6,3.5,72.64,114.65
2024-09-14,1339.6,3.5,72.64,114.65
2024-09-15,1339.6,3.5,72.64,114.65
2024-09-16,1339.6,3.5,73.11,114.65
2024-09-17,1339.6,3.5,73.6,114.65
2024-09-18,1339.6,3.5,73.52,114.65
2024-09-19,1331.0,3.5,73.97,114.65
2024-09-20,1331.8,3.5,73.72,114.65
2024-09-21,1331.8,3.5,73.72,114.65
2024-09-22,1331.8,3.5,73.72,114.65
2024-09-23,1329.9,3.5,72.53,114.65
2024-09-24,1335.5,3.5,73.96,114.65
2024-09-25,1334.3,3.5,72.29,114.65
2024-09-26,1328.4,3.5,70.47,114.65
2024-09-27,1329.7,3.5,71.16,114.65
2024-09-28,1329.7,3.5,71.16,114.65
2024-09-29,1329.7,3.5,71.16,114.65
2024-09-30,1319.6,3.5,71.53,114.65
2024-10-01,1319.6,3.5,73.2,114.69
2024-10-02,1306.9,3.5,73.6,114.69
2024-10-03,1306.9,3.5,76.67,114.69
2024-10-04,1320.1,3.5,76.77,114.69
2024-10-05,1320.1,3.5,76.77,114.69
2024-10-06,1320.1,3.5,76.77,114.69
2024-10-07,1333.3,3.5,78.92,114.69
2024-10-08,1346.5,3.5,76.4,114.69
2024-10-09,1346.5,3.5,76.09,114.69
2024-10-10,1347.8,3.5,77.96,114.69
2024-10-11,1349.4,3.25,77.74,114.69
2024-10-12,1349.4,3.25,77.74,114.69
2024-10-13,1349.4,3.25,77.74,114.69
2024-10-14,1348.6,3.25,76.92,114.69
2024-10-15,1354.9,3.25,75.25,114.69
2024-10-16,1360.4,3.25,75.16,114.69
2024-10-17,1363.7,3.25,75.18,114.69
2024-10-18,1366.5,3.25,74.66,114.69
2024-10-19,1366.5,3.25,74.66,114.69
2024-10-20,1366.5,3.25,74.66,114.69
2024-10-21,1371.1,3.25,75.13,114.69
2024-10-22,1370.4,3.25,75.59,114.69
2024-10-23,1380.1,3.25,75.27,114.69
2024-10-24,1382.0,3.25,72.57,114.69
2024-10-25,1380.5,3.25,74.28,114.69
2024-10-26,1380.5,3.25,74.28,114.69
2024-10-27,1380.5,3.25,74.28,114.69
2024-10-28,1384.4,3.25,69.8,114.69
2024-10-29,1387.0,3.25,69.62,114.69
2024-10-30,1383.1,3.25,71.03,114.69
2024-10-31,1383.3,3.25,71.63,114.69
2024-11-01,1379.3,3.25,72.01,114.4
2024-11-02,1379.3,3.25,72.01,114.4
2024-11-03,1379.3,3.25,72.01,114.4
2024-11-04,1377.9,3.25,74.06,114.4
2024-11-05,1371.3,3.25,74.48,114.4
2024-11-06,1377.8,3.25,73.85,114.4
2024-11-07,1391.5,3.25,74.43,114.4
2024-11-08,1399.1,3.25,73.05,114.4
2024-11-09,1399.1,3.25,73.05,114.4
2024-11-10,1399.1,3.25,73.05,114.4
2024-11-11,1385.4,3.25,71.77,114.4
2024-11-12,1395.3,3.25,71.91,114.4
2024-11-13,1401.1,3.25,72.19,114.4
2024-11-14,1407.3,3.25,72.28,114.4
2024-11-15,1406.4,3.25,71.56,114.4
2024-11-16,1406.4,3.25,71.56,114.4
2024-11-17,1406.4,3.25,71.56,114.4
2024-11-18,1402.8,3.25,72.53,114.4
2024-11-19,1392.6,3.25,72.5,114.4
2024-11-20,1392.0,3.25,72.35,114.4
2024-11-21,1391.6,3.25,72.83,114.4
2024-11-22,1398.1,3.25,73.06,114.4
2024-11-23,1398.1,3.25,73.06,114.4
2024-11-24,1398.1,3.25,73.06,114.4
2024-11-25,1400.5,3.25,71.73,114.4
2024-11-26,1398.2,3.25,71.7,114.4
2024-11-27,1401.2,3.25,71.78,114.4
2024-11-28,1396.8,3.0,71.78,114.4
2024-11-29,1394.7,3.0,71.36,114.4
2024-11-30,1394.7,3.0,71.36,114.4
2024-12-01,1394.7,3.0,71.36,114.91
2024-12-02,1395.1,3.0,71.35,114.91
2024-12-03,1402.0,3.0,73.07,114.91
2024-12-04,1403.4,3.0,71.96,114.91
2024-12-05,1413.0,3.0,71.79,114.91
2024-12-06,1414.9,3.0,71.16,114.91
2024-12-07,1414.9,3.0,71.16,114.91
2024-12-08,1414.9,3.0,71.16,114.91
2024-12-09,1419.4,3.0,71.96,114.91
2024-12-10,1433.2,3.0,71.94,114.91
2024-12-11,1428.1,3.0,72.8,114.91
2024-12-12,1431.4,3.0,72.79,114.91
2024-12-13,1431.5,3.0,73.41,114.91
2024-12-14,1431.5,3.0,73.41,114.91
2024-12-15,1431.5,3.0,73.41,114.91
2024-12-16,1432.7,3.0,73.13,114.91
2024-12-17,1434.9,3.0,72.85,114.91
2024-12-18,1436.6,3.0,72.94,114.91
2024-12-19,1436.8,3.0,72.76,114.91
2024-12-20,1449.7,3.0,72.79,114.91
2024-12-21,1449.7,3.0,72.79,114.91
2024-12-22,1449.7,3.0,72.79,114.91
2024-12-23,1450.3,3.0,72.73,114.91
2024-12-24,1449.3,3.0,73.24,114.91
2024-12-25,1449.3,3.0,73.24,114.91
2024-12-26,1453.6,3.0,72.92,114.91
2024-12-27,1462.9,3.0,73.73,114.91
2024-12-28,1462.9,3.0,73.73,114.91
2024-12-29,1462.9,3.0,73.73,114.91
2024-12-30,1474.1,3.0,74.08,114.91
2024-12-31,1470.0,3.0,74.76,114.91
2025-01-01,1470.0,3.0,74.76,115.71
2025-01-02,1470.0,3.0,76.14,115.71
2025-01-03,1468.3,3.0,76.67,115.71
2025-01-04,1468.3,3.0,76.67,115.71
2025-01-05,1468.3,3.0,76.67,115.71
2025-01-06,1466.8,3.0,76.51,115.71
2025-01-07,1470.8,3.0,76.99,115.71
2025-01-08,1455.4,3.0,76.28,115.71
2025-01-09,1453.2,3.0,76.78,115.71
2025-01-10,1458.2,3.0,78.76,115.71
2025-01-11,1458.2,3.0,78.76,115.71
2025-01-12,1458.2,3.0,78.76,115.71
2025-01-13,1460.7,3.0,80.07,115.71
2025-01-14,1471.3,3.0,79.5,115.71
2025-01-15,1463.3,3.0,80.98,115.71
2025-01-16,1460.2,3.0,80.74,115.71
2025-01-17,1454.7,3.0,80.9,115.71
2025-01-18,1454.7,3.0,80.9,115.71
2025-01-19,1454.7,3.0,80.9,115.71
2025-01-20,1455.8,3.0,80.9,115.71
2025-01-21,1453.0,3.0,80.8,115.71
2025-01-22,1437.9,3.0,80.61,115.71
2025-01-23,1434.3,3.0,80.58,115.71
2025-01-24,1437.1,3.0,80.65,115.71
2025-01-25,1437.1,3.0,80.65,115.71
2025-01-26,1437.1,3.0,80.65,115.71
2025-01-27,1437.1,3.0,78.46,115.71
2025-01-28,1437.1,3.0,78.99,115.71
2025-01-29,1437.1,3.0,77.77,115.71
2025-01-30,1437.1,3.0,78.07,115.71
2025-01-31,1433.3,3.0,77.85,115.71
2025-02-01,1433.3,3.0,77.85,116.08
2025-02-02,1433.3,3.0,77.85,116.08
2025-02-03,1453.0,3.0,78.06,116.08
2025-02-04,1469.2,3.0,78.34,116.08
2025-02-05,1460.8,3.0,77.16,116.08
2025-02-06,1450.0,3.0,77.04,116.08
2025-02-07,1447.1,3.0,77.59,116.08
2025-02-08,1447.1,3.0,77.59,116.08
2025-02-09,1447.1,3.0,77.59,116.08
2025-02-10,1447.4,3.0,78.34,116.08
2025-02-11,1453.4,3.0,79.0,116.08
2025-02-12,1453.5,3.0,78.0,116.08
2025-02-13,1452.6,3.0,77.68,116.08
2025-02-14,1450.5,3.0,77.64,116.08
2025-02-15,1450.5,3.0,77.64,116.08
2025-02-16,1450.5,3.0,77.64,116.08
2025-02-17,1443.3,3.0,77.64,116.08
2025-02-18,1441.1,3.0,78.14,116.08
2025-02-19,1443.9,3.0,78.39,116.08
2025-02-20,1440.6,3.0,78.54,116.08
2025-02-21,1439.4,3.0,77.94,116.08
2025-02-22,1439.4,3.0,77.94,116.08
2025-02-23,1439.4,3.0,77.94,116.08
2025-02-24,1434.1,3.0,75.03,116.08
2025-02-25,1429.2,2.75,73.24,116.08
2025-02-26,1430.7,2.75,73.02,116.08
2025-02-27,1431.8,2.75,74.51,116.08
2025-02-28,1439.6,2.75,73.82,116.08
2025-03-01,1439.6,2.75,73.82,116.29
2025-03-02,1439.6,2.75,73.82,116.29
2025-03-03,1439.6,2.75,72.32,116.29
2025-03-04,1458.7,2.75,71.16,116.29
2025-03-05,1459.6,2.75,70.04,116.29
2025-03-06,1456.0,2.75,70.43,116.29
2025-03-07,1441.6,2.75,71.09,116.29
2025-03-08,1441.6,2.75,71.09,116.29
2025-03-09,1441.6,2.75,71.09,116.29
2025-03-10,1446.3,2.75,70.56,116.29
2025-03-11,1451.5,2.75,70.82,116.29
2025-03-12,1457.9,2.75,71.44,116.29
2025-03-13,1452.0,2.75,70.96,116.29
2025-03-14,1451.9,2.75,71.39,116.29
2025-03-15,1451.9,2.75,71.39,116.29
2025-03-16,1451.9,2.75,71.39,116.29
2025-03-17,1454.8,2.75,71.72,116.29
2025-03-18,1448.0,2.75,71.57,116.29
2025-03-19,1447.1,2.75,71.72,116.29
2025-03-20,1452.3,2.75,72.23,116.29
2025-03-21,1459.2,2.75,72.26,116.29
2025-03-22,1459.2,2.75,72.26,116.29
2025-03-23,1459.2,2.75,72.26,116.29
2025-03-24,1466.9,2.75,73.69,116.29
2025-03-25,1466.9,2.75,73.84,116.29
2025-03-26,1469.6,2.75,74.27,116.29
2025-03-27,1465.3,2.75,74.49,116.29
2025-03-28,1466.8,2.75,74.01,116.29
2025-03-29,1466.8,2.75,74.01,116.29
2025-03-30,1466.8,2.75,74.01,116.29
2025-03-31,1466.5,2.75,75.91,116.29
2025-04-01,1470.6,2.75,75.91,116.38
2025-04-02,1471.7,2.75,76.56,116.38
2025-04-03,1467.8,2.75,72.53,116.38
2025-04-04,1467.0,2.75,69.02,116.38
2025-04-05,1467.0,2.75,69.02,116.38
2025-04-06,1467.0,2.75,69.02,116.38
2025-04-07,1439.3,2.75,67.17,116.38
2025-04-08,1465.9,2.75,66.0,116.38
2025-04-09,1470.2,2.75,67.83,116.38
2025-04-10,1482.9,2.75,66.47,116.38
2025-04-11,1458.5,2.75,67.29,116.38
2025-04-12,1458.5,2.75,67.29,116.38
2025-04-13,1458.5,2.75,67.29,116.38
2025-04-14,1450.8,2.75,67.23,116.38
2025-04-15,1427.4,2.75,67.27,116.38
2025-04-16,1423.3,2.75,67.9,116.38
2025-04-17,1427.4,2.75,68.77,116.38
2025-04-18,1419.9,2.75,68.77,116.38
2025-04-19,1419.9,2.75,68.77,116.38
2025-04-20,1419.9,2.75,68.77,116.38
2025-04-21,1421.5,2.75,68.14,116.38
2025-04-22,1418.9,2.75,68.44,116.38
2025-04-23,1422.6,2.75,66.61,116.38
2025-04-24,1426.6,2.75,66.78,116.38
2025-04-25,1430.2,2.75,66.83,116.38
2025-04-26,1430.2,2.75,66.83,116.38
2025-04-27,1430.2,2.75,66.83,116.38
2025-04-28,1434.6,2.75,65.55,116.38
2025-04-29,1439.3,2.75,63.74,116.38
2025-04-30,1438.5,2.75,61.23,116.38
2025-05-01,1438.5,2.75,62.26,116.27
2025-05-02,1426.9,2.75,61.37,116.27
2025-05-03,1426.9,2.75,61.37,116.27
2025-05-04,1426.9,2.75,61.37,116.27
2025-05-05,1426.9,2.75,60.32,116.27
2025-05-06,1426.9,2.75,61.99,116.27
2025-05-07,1426.6,2.75,61.53,116.27
2025-05-08,1394.1,2.75,62.99,116.27
2025-05-09,1396.0,2.75,63.83,116.27
2025-05-10,1396.0,2.75,63.83,116.27
2025-05-11,1396.0,2.75,63.83,116.27
2025-05-12,1405.6,2.75,64.39,116.27
2025-05-13,1400.4,2.75,65.45,116.27
2025-05-14,1413.7,2.75,64.72,116.27
2025-05-15,1415.8,2.75,63.51,116.27
2025-05-16,1399.6,2.75,64.07,116.27
2025-05-17,1399.6,2.75,64.07,116.27
2025-05-18,1399.6,2.75,64.07,116.27
2025-05-19,1394.3,2.75,64.03,116.27
2025-05-20,1398.0,2.75,63.96,116.27
2025-05-21,1392.6,2.75,63.9,116.27
2025-05-22,1387.1,2.75,63.68,116.27
2025-05-23,1378.4,2.75,63.69,116.27
2025-05-24,1378.4,2.75,63.69,116.27
2025-05-25,1378.4,2.75,63.69,116.27
2025-05-26,1376.9,2.75,63.69,116.27
